nurse_id,role,date,day_index,shift_type,hours,premium_pct,cost_dkk
N019,RN,2025-06-03,65,Night,8.0,32.8125,2041.7
N021,RN,2025-06-03,65,Night,8.0,32.8125,1962.54375
N008,RN,2025-06-04,66,Day,8.0,0.0,1533.76
N010,RN,2025-06-04,66,Day,8.0,0.0,1600.4
N011,RN,2025-06-04,66,Day,8.0,0.0,1379.84
N012,RN,2025-06-04,66,Day,8.0,0.0,1397.12
N013,RN,2025-06-04,66,Day,8.0,0.0,1558.32
N018,RN,2025-06-04,66,Day,8.0,0.0,1397.12
N023,RN,2025-06-04,66,Day,8.0,0.0,1451.28
N030,RN,2025-06-04,66,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-04,66,Evening,8.0,20.0,1396.416
N014,RN,2025-06-04,66,Evening,8.0,20.0,1638.048
N020,RN,2025-06-04,66,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-06-04,66,Evening,8.0,20.0,1564.128
N024,SoSu,2025-06-04,66,Evening,8.0,20.0,1360.896
N005,SoSu,2025-06-04,66,Night,8.0,32.8125,1475.6
N016,RN,2025-06-04,66,Night,8.0,32.8125,1757.375
N019,RN,2025-06-04,66,Night,8.0,32.8125,2041.7
N008,RN,2025-06-05,67,Day,8.0,0.0,1533.76
N010,RN,2025-06-05,67,Day,8.0,0.0,1600.4
N011,RN,2025-06-05,67,Day,8.0,0.0,1379.84
N012,RN,2025-06-05,67,Day,8.0,0.0,1397.12
N021,RN,2025-06-05,67,Day,8.0,0.0,1477.68
N025,RN,2025-06-05,67,Day,8.0,0.0,1463.6
N026,RN,2025-06-05,67,Day,8.0,0.0,1632.0
N030,RN,2025-06-05,67,Day,8.0,0.0,1461.2
N003,RN,2025-06-05,67,Evening,8.0,20.0,1646.9759999999999
N017,RN,2025-06-05,67,Evening,8.0,20.0,1605.6
N020,RN,2025-06-05,67,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-06-05,67,Evening,8.0,20.0,1360.896
N027,SoSu,2025-06-05,67,Evening,8.0,20.0,1524.48
N005,SoSu,2025-06-05,67,Night,8.0,32.8125,1475.6
N022,RN,2025-06-05,67,Night,8.0,32.8125,1731.1312500000001
N023,RN,2025-06-05,67,Night,8.0,32.8125,1927.48125
N002,RN,2025-06-06,68,Day,8.0,0.0,1436.56
N010,RN,2025-06-06,68,Day,8.0,0.0,1600.4
N011,RN,2025-06-06,68,Day,8.0,0.0,1379.84
N012,RN,2025-06-06,68,Day,8.0,0.0,1397.12
N013,RN,2025-06-06,68,Day,8.0,0.0,1558.32
N018,RN,2025-06-06,68,Day,8.0,0.0,1397.12
N019,RN,2025-06-06,68,Day,8.0,0.0,1537.28
N026,RN,2025-06-06,68,Day,8.0,0.0,1632.0
N001,SoSu,2025-06-06,68,Evening,8.0,20.0,1396.416
N007,RN,2025-06-06,68,Evening,8.0,20.0,1581.888
N017,RN,2025-06-06,68,Evening,8.0,20.0,1605.6
N020,RN,2025-06-06,68,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-06-06,68,Evening,8.0,20.0,1360.896
N009,SoSu,2025-06-06,68,Night,8.0,32.8125,1596.3000000000002
N021,RN,2025-06-06,68,Night,8.0,32.8125,1962.54375
N030,RN,2025-06-06,68,Night,8.0,32.8125,1940.65625
N003,RN,2025-06-07,69,Day,8.0,47.0,2017.5456
N004,SoSu,2025-06-07,69,Day,8.0,47.0,1613.3544
N005,SoSu,2025-06-07,69,Day,8.0,47.0,1633.2287999999999
N011,RN,2025-06-07,69,Day,8.0,47.0,2028.3647999999998
N014,RN,2025-06-07,69,Day,8.0,47.0,2006.6088
N016,RN,2025-06-07,69,Day,8.0,47.0,1945.104
N022,RN,2025-06-07,69,Day,8.0,47.0,1916.0568
N027,SoSu,2025-06-07,69,Day,8.0,47.0,1867.488
N001,SoSu,2025-06-07,69,Evening,8.0,47.0,1710.6096
N007,RN,2025-06-07,69,Evening,8.0,47.0,1937.8128
N017,RN,2025-06-07,69,Evening,8.0,47.0,1966.86
N024,SoSu,2025-06-07,69,Evening,8.0,47.0,1667.0975999999998
N029,RN,2025-06-07,69,Evening,8.0,47.0,1901.5919999999999
N009,SoSu,2025-06-07,69,Night,8.0,47.0,1766.8224
N012,RN,2025-06-07,69,Night,8.0,47.0,2053.7664
N018,RN,2025-06-07,69,Night,8.0,47.0,2053.7664
N004,SoSu,2025-06-08,70,Day,8.0,50.0,1646.28
N005,SoSu,2025-06-08,70,Day,8.0,50.0,1666.56
N006,RN,2025-06-08,70,Day,8.0,50.0,2018.04
N014,RN,2025-06-08,70,Day,8.0,50.0,2047.56
N015,RN,2025-06-08,70,Day,8.0,50.0,1988.52
N016,RN,2025-06-08,70,Day,8.0,50.0,1984.8000000000002
N022,RN,2025-06-08,70,Day,8.0,50.0,1955.16
N027,SoSu,2025-06-08,70,Day,8.0,50.0,1905.6000000000001
N001,SoSu,2025-06-08,70,Evening,8.0,50.0,1745.52
N003,RN,2025-06-08,70,Evening,8.0,50.0,2058.7200000000003
N007,RN,2025-06-08,70,Evening,8.0,50.0,1977.3600000000001
N020,RN,2025-06-08,70,Evening,8.0,50.0,2058.7200000000003
N024,SoSu,2025-06-08,70,Evening,8.0,50.0,1701.12
N009,SoSu,2025-06-08,70,Night,8.0,50.0,1802.88
N011,RN,2025-06-08,70,Night,8.0,50.0,2069.7599999999998
N029,RN,2025-06-08,70,Night,8.0,50.0,1940.3999999999999
N004,SoSu,2025-06-09,71,Day,8.0,50.0,1646.28
N005,SoSu,2025-06-09,71,Day,8.0,50.0,1666.56
N014,RN,2025-06-09,71,Day,8.0,50.0,2047.56
N015,RN,2025-06-09,71,Day,8.0,50.0,1988.52
N016,RN,2025-06-09,71,Day,8.0,50.0,1984.8000000000002
N017,RN,2025-06-09,71,Day,8.0,50.0,2007.0
N022,RN,2025-06-09,71,Day,8.0,50.0,1955.16
N027,SoSu,2025-06-09,71,Day,8.0,50.0,1905.6000000000001
N001,SoSu,2025-06-09,71,Evening,8.0,50.0,1745.52
N003,RN,2025-06-09,71,Evening,8.0,50.0,2058.7200000000003
N007,RN,2025-06-09,71,Evening,8.0,50.0,1977.3600000000001
N020,RN,2025-06-09,71,Evening,8.0,50.0,2058.7200000000003
N024,SoSu,2025-06-09,71,Evening,8.0,50.0,1701.12
N009,SoSu,2025-06-09,71,Night,8.0,50.0,1802.88
N012,RN,2025-06-09,71,Night,8.0,50.0,2095.68
N018,RN,2025-06-09,71,Night,8.0,50.0,2095.68
N008,RN,2025-06-10,72,Day,8.0,0.0,1533.76
N010,RN,2025-06-10,72,Day,8.0,0.0,1600.4
N011,RN,2025-06-10,72,Day,8.0,0.0,1379.84
N019,RN,2025-06-10,72,Day,8.0,0.0,1537.28
N021,RN,2025-06-10,72,Day,8.0,0.0,1477.68
N025,RN,2025-06-10,72,Day,8.0,0.0,1463.6
N027,SoSu,2025-06-10,72,Day,8.0,0.0,1270.4
N030,RN,2025-06-10,72,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-10,72,Evening,8.0,20.0,1396.416
N003,RN,2025-06-10,72,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-06-10,72,Evening,8.0,20.0,1333.2479999999998
N014,RN,2025-06-10,72,Evening,8.0,20.0,1638.048
N017,RN,2025-06-10,72,Evening,8.0,20.0,1605.6
N013,RN,2025-06-10,72,Night,8.0,32.8125,2069.6437499999997
N024,SoSu,2025-06-10,72,Night,8.0,32.8125,1506.1999999999998
N028,RN,2025-06-10,72,Night,8.0,32.8125,1937.3625
N008,RN,2025-06-11,73,Day,8.0,0.0,1533.76
N010,RN,2025-06-11,73,Day,8.0,0.0,1600.4
N011,RN,2025-06-11,73,Day,8.0,0.0,1379.84
N018,RN,2025-06-11,73,Day,8.0,0.0,1397.12
N025,RN,2025-06-11,73,Day,8.0,0.0,1463.6
N026,RN,2025-06-11,73,Day,8.0,0.0,1632.0
N027,SoSu,2025-06-11,73,Day,8.0,0.0,1270.4
N030,RN,2025-06-11,73,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-11,73,Evening,8.0,20.0,1396.416
N009,SoSu,2025-06-11,73,Evening,8.0,20.0,1442.304
N016,RN,2025-06-11,73,Evening,8.0,20.0,1587.84
N017,RN,2025-06-11,73,Evening,8.0,20.0,1605.6
N020,RN,2025-06-11,73,Evening,8.0,20.0,1646.9759999999999
N019,RN,2025-06-11,73,Night,8.0,32.8125,2041.7
N023,RN,2025-06-11,73,Night,8.0,32.8125,1927.48125
N024,SoSu,2025-06-11,73,Night,8.0,32.8125,1506.1999999999998
N002,RN,2025-06-12,74,Day,8.0,0.0,1436.56
N010,RN,2025-06-12,74,Day,8.0,0.0,1600.4
N011,RN,2025-06-12,74,Day,8.0,0.0,1379.84
N012,RN,2025-06-12,74,Day,8.0,0.0,1397.12
N018,RN,2025-06-12,74,Day,8.0,0.0,1397.12
N026,RN,2025-06-12,74,Day,8.0,0.0,1632.0
N028,RN,2025-06-12,74,Day,8.0,0.0,1458.72
N030,RN,2025-06-12,74,Day,8.0,0.0,1461.2
N003,RN,2025-06-12,74,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-06-12,74,Evening,8.0,20.0,1333.2479999999998
N009,SoSu,2025-06-12,74,Evening,8.0,20.0,1442.304
N016,RN,2025-06-12,74,Evening,8.0,20.0,1587.84
N020,RN,2025-06-12,74,Evening,8.0,20.0,1646.9759999999999
N001,SoSu,2025-06-12,74,Night,8.0,32.8125,1545.5125
N013,RN,2025-06-12,74,Night,8.0,32.8125,2069.6437499999997
N022,RN,2025-06-12,74,Night,8.0,32.8125,1731.1312500000001
N008,RN,2025-06-13,75,Day,8.0,0.0,1533.76
N010,RN,2025-06-13,75,Day,8.0,0.0,1600.4
N011,RN,2025-06-13,75,Day,8.0,0.0,1379.84
N012,RN,2025-06-13,75,Day,8.0,0.0,1397.12
N018,RN,2025-06-13,75,Day,8.0,0.0,1397.12
N019,RN,2025-06-13,75,Day,8.0,0.0,1537.28
N023,RN,2025-06-13,75,Day,8.0,0.0,1451.28
N027,SoSu,2025-06-13,75,Day,8.0,0.0,1270.4
N005,SoSu,2025-06-13,75,Evening,8.0,20.0,1333.2479999999998
N016,RN,2025-06-13,75,Evening,8.0,20.0,1587.84
N017,RN,2025-06-13,75,Evening,8.0,20.0,1605.6
N020,RN,2025-06-13,75,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-06-13,75,Evening,8.0,20.0,1360.896
N004,SoSu,2025-06-13,75,Night,8.0,32.8125,1457.64375
N021,RN,2025-06-13,75,Night,8.0,32.8125,1962.54375
N030,RN,2025-06-13,75,Night,8.0,32.8125,1940.65625
N001,SoSu,2025-06-14,76,Day,8.0,47.0,1710.6096
N003,RN,2025-06-14,76,Day,8.0,47.0,2017.5456
N009,SoSu,2025-06-14,76,Day,8.0,47.0,1766.8224
N011,RN,2025-06-14,76,Day,8.0,47.0,2028.3647999999998
N014,RN,2025-06-14,76,Day,8.0,47.0,2006.6088
N022,RN,2025-06-14,76,Day,8.0,47.0,1916.0568
N027,SoSu,2025-06-14,76,Day,8.0,47.0,1867.488
N029,RN,2025-06-14,76,Day,8.0,47.0,1901.5919999999999
N005,SoSu,2025-06-14,76,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-06-14,76,Evening,8.0,47.0,1937.8128
N016,RN,2025-06-14,76,Evening,8.0,47.0,1945.104
N017,RN,2025-06-14,76,Evening,8.0,47.0,1966.86
N024,SoSu,2025-06-14,76,Evening,8.0,47.0,1667.0975999999998
N004,SoSu,2025-06-14,76,Night,8.0,47.0,1613.3544
N018,RN,2025-06-14,76,Night,8.0,47.0,2053.7664
N020,RN,2025-06-14,76,Night,8.0,47.0,2017.5456
N001,SoSu,2025-06-15,77,Day,8.0,47.0,1710.6096
N003,RN,2025-06-15,77,Day,8.0,47.0,2017.5456
N009,SoSu,2025-06-15,77,Day,8.0,47.0,1766.8224
N011,RN,2025-06-15,77,Day,8.0,47.0,2028.3647999999998
N014,RN,2025-06-15,77,Day,8.0,47.0,2006.6088
N015,RN,2025-06-15,77,Day,8.0,47.0,1948.7496
N022,RN,2025-06-15,77,Day,8.0,47.0,1916.0568
N027,SoSu,2025-06-15,77,Day,8.0,47.0,1867.488
N005,SoSu,2025-06-15,77,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-06-15,77,Evening,8.0,47.0,1937.8128
N016,RN,2025-06-15,77,Evening,8.0,47.0,1945.104
N017,RN,2025-06-15,77,Evening,8.0,47.0,1966.86
N024,SoSu,2025-06-15,77,Evening,8.0,47.0,1667.0975999999998
N018,RN,2025-06-15,77,Night,8.0,47.0,2053.7664
N020,RN,2025-06-15,77,Night,8.0,47.0,2017.5456
N029,RN,2025-06-15,77,Night,8.0,47.0,1901.5919999999999
N002,RN,2025-06-16,78,Day,8.0,0.0,1436.56
N008,RN,2025-06-16,78,Day,8.0,0.0,1533.76
N011,RN,2025-06-16,78,Day,8.0,0.0,1379.84
N019,RN,2025-06-16,78,Day,8.0,0.0,1537.28
N021,RN,2025-06-16,78,Day,8.0,0.0,1477.68
N023,RN,2025-06-16,78,Day,8.0,0.0,1451.28
N027,SoSu,2025-06-16,78,Day,8.0,0.0,1270.4
N030,RN,2025-06-16,78,Day,8.0,0.0,1461.2
N003,RN,2025-06-16,78,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-06-16,78,Evening,8.0,20.0,1333.2479999999998
N017,RN,2025-06-16,78,Evening,8.0,20.0,1605.6
N022,RN,2025-06-16,78,Evening,8.0,20.0,1564.128
N024,SoSu,2025-06-16,78,Evening,8.0,20.0,1360.896
N001,SoSu,2025-06-16,78,Night,8.0,32.8125,1545.5125
N010,RN,2025-06-16,78,Night,8.0,32.8125,2125.53125
N016,RN,2025-06-16,78,Night,8.0,32.8125,1757.375
N002,RN,2025-06-17,79,Day,8.0,0.0,1436.56
N011,RN,2025-06-17,79,Day,8.0,0.0,1379.84
N018,RN,2025-06-17,79,Day,8.0,0.0,1397.12
N019,RN,2025-06-17,79,Day,8.0,0.0,1537.28
N025,RN,2025-06-17,79,Day,8.0,0.0,1463.6
N026,RN,2025-06-17,79,Day,8.0,0.0,1632.0
N028,RN,2025-06-17,79,Day,8.0,0.0,1458.72
N030,RN,2025-06-17,79,Day,8.0,0.0,1461.2
N003,RN,2025-06-17,79,Evening,8.0,20.0,1646.9759999999999
N009,SoSu,2025-06-17,79,Evening,8.0,20.0,1442.304
N017,RN,2025-06-17,79,Evening,8.0,20.0,1605.6
N022,RN,2025-06-17,79,Evening,8.0,20.0,1564.128
N024,SoSu,2025-06-17,79,Evening,8.0,20.0,1360.896
N004,SoSu,2025-06-17,79,Night,8.0,32.8125,1457.64375
N010,RN,2025-06-17,79,Night,8.0,32.8125,2125.53125
N016,RN,2025-06-17,79,Night,8.0,32.8125,1757.375
N002,RN,2025-06-18,80,Day,8.0,0.0,1436.56
N012,RN,2025-06-18,80,Day,8.0,0.0,1397.12
N013,RN,2025-06-18,80,Day,8.0,0.0,1558.32
N018,RN,2025-06-18,80,Day,8.0,0.0,1397.12
N019,RN,2025-06-18,80,Day,8.0,0.0,1537.28
N027,SoSu,2025-06-18,80,Day,8.0,0.0,1270.4
N028,RN,2025-06-18,80,Day,8.0,0.0,1458.72
N030,RN,2025-06-18,80,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-18,80,Evening,8.0,20.0,1396.416
N005,SoSu,2025-06-18,80,Evening,8.0,20.0,1333.2479999999998
N007,RN,2025-06-18,80,Evening,8.0,20.0,1581.888
N017,RN,2025-06-18,80,Evening,8.0,20.0,1605.6
N022,RN,2025-06-18,80,Evening,8.0,20.0,1564.128
N004,SoSu,2025-06-18,80,Night,8.0,32.8125,1457.64375
N010,RN,2025-06-18,80,Night,8.0,32.8125,2125.53125
N016,RN,2025-06-18,80,Night,8.0,32.8125,1757.375
N008,RN,2025-06-19,81,Day,8.0,0.0,1533.76
N009,SoSu,2025-06-19,81,Day,8.0,0.0,1201.92
N011,RN,2025-06-19,81,Day,8.0,0.0,1379.84
N012,RN,2025-06-19,81,Day,8.0,0.0,1397.12
N025,RN,2025-06-19,81,Day,8.0,0.0,1463.6
N026,RN,2025-06-19,81,Day,8.0,0.0,1632.0
N027,SoSu,2025-06-19,81,Day,8.0,0.0,1270.4
N030,RN,2025-06-19,81,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-19,81,Evening,8.0,20.0,1396.416
N003,RN,2025-06-19,81,Evening,8.0,20.0,1646.9759999999999
N005,SoSu,2025-06-19,81,Evening,8.0,20.0,1333.2479999999998
N020,RN,2025-06-19,81,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-06-19,81,Evening,8.0,20.0,1564.128
N004,SoSu,2025-06-19,81,Night,8.0,32.8125,1457.64375
N021,RN,2025-06-19,81,Night,8.0,32.8125,1962.54375
N023,RN,2025-06-19,81,Night,8.0,32.8125,1927.48125
N002,RN,2025-06-20,82,Day,8.0,0.0,1436.56
N008,RN,2025-06-20,82,Day,8.0,0.0,1533.76
N010,RN,2025-06-20,82,Day,8.0,0.0,1600.4
N018,RN,2025-06-20,82,Day,8.0,0.0,1397.12
N025,RN,2025-06-20,82,Day,8.0,0.0,1463.6
N026,RN,2025-06-20,82,Day,8.0,0.0,1632.0
N027,SoSu,2025-06-20,82,Day,8.0,0.0,1270.4
N030,RN,2025-06-20,82,Day,8.0,0.0,1461.2
N005,SoSu,2025-06-20,82,Evening,8.0,20.0,1333.2479999999998
N007,RN,2025-06-20,82,Evening,8.0,20.0,1581.888
N011,RN,2025-06-20,82,Evening,8.0,20.0,1655.8079999999998
N020,RN,2025-06-20,82,Evening,8.0,20.0,1646.9759999999999
N024,SoSu,2025-06-20,82,Evening,8.0,20.0,1360.896
N001,SoSu,2025-06-20,82,Night,8.0,32.8125,1545.5125
N019,RN,2025-06-20,82,Night,8.0,32.8125,2041.7
N023,RN,2025-06-20,82,Night,8.0,32.8125,1927.48125
N003,RN,2025-06-21,83,Day,8.0,47.0,2017.5456
N004,SoSu,2025-06-21,83,Day,8.0,47.0,1613.3544
N009,SoSu,2025-06-21,83,Day,8.0,47.0,1766.8224
N015,RN,2025-06-21,83,Day,8.0,47.0,1948.7496
N016,RN,2025-06-21,83,Day,8.0,47.0,1945.104
N017,RN,2025-06-21,83,Day,8.0,47.0,1966.86
N027,SoSu,2025-06-21,83,Day,8.0,47.0,1867.488
N029,RN,2025-06-21,83,Day,8.0,47.0,1901.5919999999999
N005,SoSu,2025-06-21,83,Evening,8.0,47.0,1633.2287999999999
N007,RN,2025-06-21,83,Evening,8.0,47.0,1937.8128
N014,RN,2025-06-21,83,Evening,8.0,47.0,2006.6088
N022,RN,2025-06-21,83,Evening,8.0,47.0,1916.0568
N024,SoSu,2025-06-21,83,Evening,8.0,47.0,1667.0975999999998
N012,RN,2025-06-21,83,Night,8.0,47.0,2053.7664
N020,RN,2025-06-21,83,Night,8.0,47.0,2017.5456
N023,RN,2025-06-21,83,Night,8.0,47.0,2133.3815999999997
N003,RN,2025-06-22,84,Day,8.0,47.0,2017.5456
N004,SoSu,2025-06-22,84,Day,8.0,47.0,1613.3544
N006,RN,2025-06-22,84,Day,8.0,47.0,1977.6791999999998
N009,SoSu,2025-06-22,84,Day,8.0,47.0,1766.8224
N011,RN,2025-06-22,84,Day,8.0,47.0,2028.3647999999998
N015,RN,2025-06-22,84,Day,8.0,47.0,1948.7496
N017,RN,2025-06-22,84,Day,8.0,47.0,1966.86
N027,SoSu,2025-06-22,84,Day,8.0,47.0,1867.488
N001,SoSu,2025-06-22,84,Evening,8.0,47.0,1710.6096
N007,RN,2025-06-22,84,Evening,8.0,47.0,1937.8128
N014,RN,2025-06-22,84,Evening,8.0,47.0,2006.6088
N016,RN,2025-06-22,84,Evening,8.0,47.0,1945.104
N029,RN,2025-06-22,84,Evening,8.0,47.0,1901.5919999999999
N012,RN,2025-06-22,84,Night,8.0,47.0,2053.7664
N018,RN,2025-06-22,84,Night,8.0,47.0,2053.7664
N020,RN,2025-06-22,84,Night,8.0,47.0,2017.5456
N002,RN,2025-06-23,85,Day,8.0,0.0,1436.56
N008,RN,2025-06-23,85,Day,8.0,0.0,1533.76
N009,SoSu,2025-06-23,85,Day,8.0,0.0,1201.92
N010,RN,2025-06-23,85,Day,8.0,0.0,1600.4
N023,RN,2025-06-23,85,Day,8.0,0.0,1451.28
N025,RN,2025-06-23,85,Day,8.0,0.0,1463.6
N027,SoSu,2025-06-23,85,Day,8.0,0.0,1270.4
N030,RN,2025-06-23,85,Day,8.0,0.0,1461.2
N005,SoSu,2025-06-23,85,Evening,8.0,20.0,1333.2479999999998
N011,RN,2025-06-23,85,Evening,8.0,20.0,1655.8079999999998
N014,RN,2025-06-23,85,Evening,8.0,20.0,1638.048
N016,RN,2025-06-23,85,Evening,8.0,20.0,1587.84
N024,SoSu,2025-06-23,85,Evening,8.0,20.0,1360.896
N001,SoSu,2025-06-23,85,Night,8.0,32.8125,1545.5125
N019,RN,2025-06-23,85,Night,8.0,32.8125,2041.7
N021,RN,2025-06-23,85,Night,8.0,32.8125,1962.54375
N010,RN,2025-06-24,86,Day,8.0,0.0,1600.4
N012,RN,2025-06-24,86,Day,8.0,0.0,1397.12
N013,RN,2025-06-24,86,Day,8.0,0.0,1558.32
N018,RN,2025-06-24,86,Day,8.0,0.0,1397.12
N023,RN,2025-06-24,86,Day,8.0,0.0,1451.28
N026,RN,2025-06-24,86,Day,8.0,0.0,1632.0
N027,SoSu,2025-06-24,86,Day,8.0,0.0,1270.4
N028,RN,2025-06-24,86,Day,8.0,0.0,1458.72
N004,SoSu,2025-06-24,86,Evening,8.0,20.0,1317.024
N009,SoSu,2025-06-24,86,Evening,8.0,20.0,1442.304
N016,RN,2025-06-24,86,Evening,8.0,20.0,1587.84
N017,RN,2025-06-24,86,Evening,8.0,20.0,1605.6
N022,RN,2025-06-24,86,Evening,8.0,20.0,1564.128
N001,SoSu,2025-06-24,86,Night,8.0,32.8125,1545.5125
N019,RN,2025-06-24,86,Night,8.0,32.8125,2041.7
N030,RN,2025-06-24,86,Night,8.0,32.8125,1940.65625
N010,RN,2025-06-25,87,Day,8.0,0.0,1600.4
N012,RN,2025-06-25,87,Day,8.0,0.0,1397.12
N013,RN,2025-06-25,87,Day,8.0,0.0,1558.32
N018,RN,2025-06-25,87,Day,8.0,0.0,1397.12
N021,RN,2025-06-25,87,Day,8.0,0.0,1477.68
N023,RN,2025-06-25,87,Day,8.0,0.0,1451.28
N025,RN,2025-06-25,87,Day,8.0,0.0,1463.6
N027,SoSu,2025-06-25,87,Day,8.0,0.0,1270.4
N009,SoSu,2025-06-25,87,Evening,8.0,20.0,1442.304
N014,RN,2025-06-25,87,Evening,8.0,20.0,1638.048
N020,RN,2025-06-25,87,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-06-25,87,Evening,8.0,20.0,1564.128
N024,SoSu,2025-06-25,87,Evening,8.0,20.0,1360.896
N001,SoSu,2025-06-25,87,Night,8.0,32.8125,1545.5125
N019,RN,2025-06-25,87,Night,8.0,32.8125,2041.7
N030,RN,2025-06-25,87,Night,8.0,32.8125,1940.65625
N008,RN,2025-06-26,88,Day,8.0,0.0,1533.76
N010,RN,2025-06-26,88,Day,8.0,0.0,1600.4
N011,RN,2025-06-26,88,Day,8.0,0.0,1379.84
N012,RN,2025-06-26,88,Day,8.0,0.0,1397.12
N013,RN,2025-06-26,88,Day,8.0,0.0,1558.32
N021,RN,2025-06-26,88,Day,8.0,0.0,1477.68
N025,RN,2025-06-26,88,Day,8.0,0.0,1463.6
N026,RN,2025-06-26,88,Day,8.0,0.0,1632.0
N003,RN,2025-06-26,88,Evening,8.0,20.0,1646.9759999999999
N004,SoSu,2025-06-26,88,Evening,8.0,20.0,1317.024
N020,RN,2025-06-26,88,Evening,8.0,20.0,1646.9759999999999
N022,RN,2025-06-26,88,Evening,8.0,20.0,1564.128
N024,SoSu,2025-06-26,88,Evening,8.0,20.0,1360.896
N009,SoSu,2025-06-26,88,Night,8.0,32.8125,1596.3000000000002
N016,RN,2025-06-26,88,Night,8.0,32.8125,1757.375
N028,RN,2025-06-26,88,Night,8.0,32.8125,1937.3625
N008,RN,2025-06-27,89,Day,8.0,0.0,1533.76
N012,RN,2025-06-27,89,Day,8.0,0.0,1397.12
N018,RN,2025-06-27,89,Day,8.0,0.0,1397.12
N021,RN,2025-06-27,89,Day,8.0,0.0,1477.68
N025,RN,2025-06-27,89,Day,8.0,0.0,1463.6
N026,RN,2025-06-27,89,Day,8.0,0.0,1632.0
N027,SoSu,2025-06-27,89,Day,8.0,0.0,1270.4
N030,RN,2025-06-27,89,Day,8.0,0.0,1461.2
N001,SoSu,2025-06-27,89,Evening,8.0,20.0,1396.416
N005,SoSu,2025-06-27,89,Evening,8.0,20.0,1333.2479999999998
N011,RN,2025-06-27,89,Evening,8.0,20.0,1655.8079999999998
N017,RN,2025-06-27,89,Evening,8.0,20.0,1605.6
N022,RN,2025-06-27,89,Evening,8.0,20.0,1564.128
N004,SoSu,2025-06-27,89,Night,8.0,32.8125,1457.64375
N019,RN,2025-06-27,89,Night,8.0,32.8125,2041.7
N028,RN,2025-06-27,89,Night,8.0,32.8125,1937.3625
N003,RN,2025-06-28,90,Day,8.0,47.0,2017.5456
N006,RN,2025-06-28,90,Day,8.0,47.0,1977.6791999999998
N007,RN,2025-06-28,90,Day,8.0,47.0,1937.8128
N014,RN,2025-06-28,90,Day,8.0,47.0,2006.6088
N016,RN,2025-06-28,90,Day,8.0,47.0,1945.104
N020,RN,2025-06-28,90,Day,8.0,47.0,2017.5456
N024,SoSu,2025-06-28,90,Day,8.0,47.0,1667.0975999999998
N027,SoSu,2025-06-28,90,Day,8.0,47.0,1867.488
N009,SoSu,2025-06-28,90,Evening,8.0,47.0,1766.8224
N015,RN,2025-06-28,90,Evening,8.0,47.0,1948.7496
N017,RN,2025-06-28,90,Evening,8.0,47.0,1966.86
N022,RN,2025-06-28,90,Evening,8.0,47.0,1916.0568
N029,RN,2025-06-28,90,Evening,8.0,47.0,1901.5919999999999
N011,RN,2025-06-28,90,Night,8.0,47.0,2028.3647999999998
N012,RN,2025-06-28,90,Night,8.0,47.0,2053.7664
N018,RN,2025-06-28,90,Night,8.0,47.0,2053.7664
N003,RN,2025-06-29,91,Day,8.0,47.0,2017.5456
N005,SoSu,2025-06-29,91,Day,8.0,47.0,1633.2287999999999
N006,RN,2025-06-29,91,Day,8.0,47.0,1977.6791999999998
N014,RN,2025-06-29,91,Day,8.0,47.0,2006.6088
N016,RN,2025-06-29,91,Day,8.0,47.0,1945.104
N020,RN,2025-06-29,91,Day,8.0,47.0,2017.5456
N024,SoSu,2025-06-29,91,Day,8.0,47.0,1667.0975999999998
N027,SoSu,2025-06-29,91,Day,8.0,47.0,1867.488
N001,SoSu,2025-06-29,91,Evening,8.0,47.0,1710.6096
N007,RN,2025-06-29,91,Evening,8.0,47.0,1937.8128
N009,SoSu,2025-06-29,91,Evening,8.0,47.0,1766.8224
N015,RN,2025-06-29,91,Evening,8.0,47.0,1948.7496
N022,RN,2025-06-29,91,Evening,8.0,47.0,1916.0568
N011,RN,2025-06-29,91,Night,8.0,47.0,2028.3647999999998
N012,RN,2025-06-29,91,Night,8.0,47.0,2053.7664
N018,RN,2025-06-29,91,Night,8.0,47.0,2053.7664
